,Unnamed: 0.1,Unnamed: 0,BATHRM,HF_BATHRM,AC,NUM_UNITS,ROOMS,BEDRM,EYB,STORIES,PRICE,STRUCT,CNDTN,KITCHENS,FIREPLACES,LANDAREA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_SUBNBHD,WARD,SQUARE,X,Y,QUADRANT,year,"('distance', '.25metro', '.50metro')",distance2
9540,132203,132203,1,0,Y,,3,1,1957,,228000.0,,,,0,533,,,,20016.0,,38.929271735,-77.08291263000001,054 B Wesley Heights,Ward 3,1699,-77.08291493854509,38.92927919118482,NW,2017,1.3641465647518507,1.171976125292546
9541,132240,132240,2,1,Y,,5,2,1942,,550000.0,,,,0,1786,,,,20016.0,,38.93690265,-77.07824168,,Ward 3,1798,-77.07824397947405,38.93691011131881,NW,2017,0.8287122655830942,1.171976125292546
9542,132246,132246,2,0,Y,,5,2,1942,,550000.0,,,,0,2110,,,,20016.0,,38.93690265,-77.07824168,,Ward 3,1798,-77.07824397947405,38.93691011131881,NW,2017,0.8287122655830942,1.171976125292546
9543,132251,132251,2,1,Y,,5,2,1942,,,,,,0,1759,,,,20016.0,,38.93690265,-77.07824168,,Ward 3,1798,-77.07824397947405,38.93691011131881,NW,2017,0.8287122655830942,1.171976125292546
9544,132253,132253,1,0,Y,,3,1,1942,,337000.0,,,,0,908,,,,20016.0,,38.93690265,-77.07824168,,Ward 3,1798,-77.07824397947405,38.93691011131881,NW,2017,0.8287122655830942,1.171976125292546
9545,132270,132270,2,0,Y,,5,2,1942,,530000.0,,,,0,1785,,,,20016.0,,38.93690265,-77.07824168,,Ward 3,1798,-77.07824397947405,38.93691011131881,NW,2017,0.8287122655830942,1.0352678312510473
9546,132276,132276,1,0,Y,,5,2,1942,,399000.0,,,,0,1109,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,0.8129351219781465
9547,132292,132292,1,0,Y,,3,1,1948,,258995.0,,,,0,149,,,,20008.0,,38.950160765,-77.06901605,,Ward 3,1977,-77.06901835718223,38.95016822452281,NW,2017,0.5748319374154606,0.8129351219781465
9548,132312,132312,1,0,Y,,2,0,1948,,212000.0,,,,0,118,,,,20008.0,,38.950160765,-77.06901605,,Ward 3,1977,-77.06901835718223,38.95016822452281,NW,2017,0.5748319374154606,0.8129351219781465
9549,132313,132313,1,0,Y,,2,0,1948,,265000.0,,,,0,137,,,,20008.0,,38.950160765,-77.06901605,,Ward 3,1977,-77.06901835718223,38.95016822452281,NW,2017,0.5748319374154606,0.8129351219781465
9550,132319,132319,1,0,Y,,3,1,1948,,215000.0,,,,0,146,,,,20008.0,,38.950160765,-77.06901605,,Ward 3,1977,-77.06901835718223,38.95016822452281,NW,2017,0.5748319374154606,1.0827830348443974
9551,132333,132333,1,0,Y,,3,1,1985,,,,,,0,953,,,,20016.0,,38.937773395,-77.07536841999999,,Ward 3,1821,-77.0753707272469,38.93778085067983,NW,2017,0.7656432264922232,1.0827830348443974
9552,132340,132340,1,1,Y,,3,1,1985,,329414.0,,,,1,995,,,,20016.0,,38.937773395,-77.07536841999999,,Ward 3,1821,-77.0753707272469,38.93778085067983,NW,2017,0.7656432264922232,0.4700526157323946
9553,132377,132377,1,1,Y,,4,1,1924,,,,,,0,273,,,,20008.0,,38.94713432,-77.06668481,,Ward 3,1971,-77.06668711139959,38.94714178439912,NW,2017,0.33237739209885064,0.4700526157323946
9554,132380,132380,1,0,Y,,3,1,1924,,350000.0,,,,0,218,,,,20008.0,,38.94713432,-77.06668481,,Ward 3,1971,-77.06668711139959,38.94714178439912,NW,2017,0.33237739209885064,1.2135163402769116
9555,132398,132398,2,0,Y,,5,3,1942,,,,,,0,1817,,,,20016.0,,38.93647738,-77.07636626,,Ward 3,1820,-77.07636855976237,38.93648483919923,NW,2017,0.8580856332904861,1.2135163402769116
9556,132424,132424,1,0,Y,,6,3,1942,,526000.0,,,,0,1721,,,,20016.0,,38.93647738,-77.07636626,,Ward 3,1820,-77.07636855976237,38.93648483919923,NW,2017,0.8580856332904861,1.9291945729367348
9557,132431,132431,1,0,Y,,3,1,1959,,220900.0,,,,0,1002,,,,20016.0,,38.929271735,-77.08291263000001,054 B Wesley Heights,Ward 3,1699,-77.08291493854509,38.92927919118482,NW,2017,1.3641465647518507,0.8173064130128054
9558,132450,132450,1,0,N,,2,0,1942,,,,,,0,282,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,0.8173064130128054
9559,132460,132460,1,0,N,,3,1,1942,,405000.0,,,,0,425,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,0.8173064130128054
9560,132463,132463,1,0,N,,3,1,1942,,427500.0,,,,0,431,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,0.8173064130128054
9561,132477,132477,1,0,N,,2,0,1942,,285500.0,,,,0,321,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,1.0352678312510473
9562,132530,132530,1,0,Y,,3,1,1942,,338000.0,,,,0,871,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,1.0352678312510473
9563,132533,132533,2,1,Y,,4,2,1942,,550000.0,,,,0,1759,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,1.0352678312510473
9564,132541,132541,1,0,Y,,4,2,1942,,424000.0,,,,0,1146,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,1.0352678312510473
9565,132545,132545,1,1,Y,,3,1,1942,,377000.0,,,,0,1149,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,1.0352678312510473
9566,132547,132547,1,0,Y,,2,1,1942,,236000.0,,,,0,674,,,,20016.0,,38.93847513,-77.076837645,,Ward 3,1822,-77.07683994833346,38.93848258974853,NW,2017,0.7320449038219059,0.8309411218523742
9567,132566,132566,2,0,Y,,4,2,1956,,565000.0,,,,0,271,,,,20008.0,,38.95125084,-77.06908825,,Ward 3,1978,-77.0690905557542,38.95125829730305,NW,2017,0.5875641020285711,1.6745350871865712
9568,132619,132619,3,0,Y,,5,3,1937,,,,,,0,1098,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.6745350871865712
9569,132621,132621,2,0,Y,,4,2,1937,,374500.0,,,,0,627,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.6745350871865712
9570,132625,132625,2,0,Y,,4,2,1937,,490000.0,,,,0,686,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.6745350871865712
9571,132626,132626,2,0,Y,,4,2,1937,,642000.0,,,,0,686,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.6745350871865712
9572,132629,132629,2,1,Y,,5,2,2015,,,,,,0,825,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.6745350871865712
9573,132640,132640,3,1,Y,,6,2,2015,,1050000.0,,,,0,1778,,,,20007.0,,38.92680597,-77.077568425,,Ward 3,1806,-77.07757074374251,38.92681342775093,NW,2017,1.1840751154844311,1.2135163402769116
9574,132650,132650,1,0,Y,,4,2,1942,,420000.0,,,,0,1146,,,,20016.0,,38.93647738,-77.07636626,,Ward 3,1820,-77.07636855976237,38.93648483919923,NW,2017,0.8580856332904861,1.2135163402769116
9575,132661,132661,1,0,Y,,5,2,1942,,430000.0,,,,0,1216,,,,20016.0,,38.93647738,-77.07636626,,Ward 3,1820,-77.07636855976237,38.93648483919923,NW,2017,0.8580856332904861,1.7399987593266661
9576,132681,132681,1,1,Y,,5,1,1966,,,,,,0,903,,,,20016.0,,38.928060825,-77.0792663,,Ward 3,1805,-77.07926860232097,38.92806828059441,NW,2017,1.230364921976065,1.7399987593266661
9577,132686,132686,1,1,Y,,5,1,1966,,610000.0,,,,0,878,,,,20016.0,,38.928060825,-77.0792663,,Ward 3,1805,-77.07926860232097,38.92806828059441,NW,2017,1.230364921976065,0.8173064130128054
9578,132717,132717,2,0,N,,4,2,1942,,610000.0,,,,0,602,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,0.8173064130128054
9579,132719,132719,2,0,N,,4,2,1942,,497100.0,,,,0,590,,,,20007.0,,38.909759305,-77.05417157,025 H Georgetown,Ward 2,1264,-77.05417386696527,38.90976675859151,NW,2017,0.5779229069486078,2.3136398826845928
9580,132731,132731,1,0,Y,,4,2,1950,,350000.0,,,,0,1043,,,,20007.0,,38.91933312,-77.08196243,,Ward 3,1318,-77.08196474446464,38.9193405723634,NW,2017,1.6359904502699238,1.9089733491719136
9581,132780,132780,2,0,Y,,4,2,1938,,599000.0,,,,0,823,,,,20007.0,,38.92405916,-77.07906833,,Ward 3,1807,-77.07907063366518,38.92406661576308,NW,2017,1.349848000303855,1.9089733491719136
9582,132783,132783,2,0,Y,,4,2,1938,,585000.0,,,,0,823,,,,20007.0,,38.92405916,-77.07906833,,Ward 3,1807,-77.07907063366518,38.92406661576308,NW,2017,1.349848000303855,0.8309411218523742
9583,132803,132803,2,0,Y,,4,2,1956,,575000.0,,,,1,280,,,,20008.0,,38.95125084,-77.06908825,,Ward 3,1978,-77.0690905557542,38.95125829730305,NW,2017,0.5875641020285711,0.8309411218523742
9584,132813,132813,2,0,Y,,4,2,1956,,452500.0,,,,0,246,,,,20008.0,,38.95125084,-77.06908825,,Ward 3,1978,-77.0690905557542,38.95125829730305,NW,2017,0.5875641020285711,1.0896353302004385
9585,132829,132829,1,0,Y,,3,1,1989,,320000.0,,,,0,220,,,,20016.0,,38.93606952,-77.07394579000001,,Ward 3,1819,-77.0739480932975,38.93607697723925,NW,2017,0.770488531005173,1.0896353302004385
9586,132842,132842,2,0,Y,,4,1,1989,,456000.0,,,,0,303,,,,20016.0,,38.93606952,-77.07394579000001,,Ward 3,1819,-77.0739480932975,38.93607697723925,NW,2017,0.770488531005173,1.0896353302004385
9587,132857,132857,1,0,Y,,3,1,1989,,,,,,0,258,,,,20016.0,,38.93606952,-77.07394579000001,,Ward 3,1819,-77.0739480932975,38.93607697723925,NW,2017,0.770488531005173,1.9089733491719136
9588,132861,132861,1,0,N,,4,1,1939,,260000.0,,,,0,424,,,,20007.0,,38.92405916,-77.07906833,,Ward 3,1807,-77.07907063366518,38.92406661576308,NW,2017,1.349848000303855,1.9089733491719136
9589,132865,132865,1,0,N,,4,1,1939,,,,,,0,424,,,,20007.0,,38.92405916,-77.07906833,,Ward 3,1807,-77.07907063366518,38.92406661576308,NW,2017,1.349848000303855,0.9465862618117056
9590,132888,132888,1,0,Y,,4,1,1950,,260000.0,,,,0,209,,,,20016.0,,38.9375777,-77.07307429,,Ward 3,1908,-77.07307659182574,38.93758515537173,NW,2017,0.6693375647050817,0.9465862618117056
9591,132908,132908,1,0,Y,,4,1,1950,,315000.0,,,,0,205,,,,20016.0,,38.9375777,-77.07307429,,Ward 3,1908,-77.07307659182574,38.93758515537173,NW,2017,0.6693375647050817,0.9465862618117056
9592,132914,132914,1,0,Y,,4,1,1950,,292500.0,,,,0,207,,,,20016.0,,38.9375777,-77.07307429,,Ward 3,1908,-77.07307659182574,38.93758515537173,NW,2017,0.6693375647050817,0.9465862618117056
9593,132918,132918,1,0,Y,,4,1,1950,,328000.0,,,,0,205,,,,20016.0,,38.9375777,-77.07307429,,Ward 3,1908,-77.07307659182574,38.93758515537173,NW,2017,0.6693375647050817,0.7303819108825411
9594,132941,132941,1,0,Y,,4,1,1957,,299000.0,,,,0,237,,,,20015.0,,38.96128161,-77.07565802,011 A Chevy Chase,Ward 3,1857,-77.07566032136782,38.96128907166688,NW,2017,0.5164580020410334,0.7303819108825411
9595,132943,132943,1,0,Y,,5,2,1957,,352000.0,,,,0,337,,,,20015.0,,38.96128161,-77.07565802,011 A Chevy Chase,Ward 3,1857,-77.07566032136782,38.96128907166688,NW,2017,0.5164580020410334,0.5319690929303453
9596,133002,133002,2,0,Y,,4,2,2016,,,,,,0,284,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9597,133003,133003,2,0,Y,,4,2,2016,,819900.0,,,,0,284,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9598,133004,133004,1,0,Y,,3,1,2016,,504900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9599,133005,133005,1,0,Y,,3,1,2016,,399900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9600,133006,133006,1,0,Y,,3,1,2016,,445900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9601,133007,133007,1,0,Y,,3,1,2016,,574900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9602,133008,133008,2,0,Y,,4,2,2016,,869900.0,,,,0,284,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9603,133009,133009,1,0,Y,,3,1,2016,,519900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9604,133010,133010,1,0,Y,,3,1,2016,,559900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9605,133011,133011,2,0,Y,,4,2,2016,,789900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9606,133012,133012,2,0,Y,,4,2,2016,,769900.0,,,,0,284,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9607,133014,133014,1,0,Y,,3,1,2016,,514900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9608,133015,133015,1,0,Y,,3,1,2016,,409900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9609,133016,133016,1,0,Y,,3,1,2016,,459900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9610,133017,133017,1,0,Y,,3,1,2016,,604900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9611,133019,133019,1,0,Y,,3,1,2016,,739900.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9612,133020,133020,1,0,Y,,3,1,2016,,744000.0,,,,0,179,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
9613,133021,133021,2,0,Y,,4,2,2016,,1110000.0,,,,0,284,,,,20005.0,,38.90754585,-77.02877323,040 C Old City 2,Ward 2,280,-77.0287755213432,38.90755330567546,NW,2017,0.37615895299270385,0.5319690929303453
